CCTV央视,#genre#
CCTV-8 电视剧,http://58.51.111.46:1111/tsfile/live/1008_1.m3u8
CCTV-8 电视剧,http://118.144.105.55:91/live/CCTV8hd-5M/live.m3u8
CCTV-8 电视剧,https://piccpndali.v.myalicdn.com/audio/cctv8_2.m3u8
CCTV-8 电视剧,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225492/index.m3u8
CCTV-8 电视剧,http://171.108.239.84:8181/tsfile/live/1034_1.m3u8
CCTV-8 电视剧,https://epg.pw/stream/9e5ef6be8ac32d23db431bdc8d9d49531b4bdf96d53db08dd102919b70f12e88.m3u8

CCTV-9 纪录,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/1.m3u8
CCTV-9 纪录,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/1.m3u8
CCTV-9 纪录,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000028286/1.m3u8
CCTV-9 纪录,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000018384/1.m3u8
CCTV-9 纪录,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV-9 纪录,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-9 纪录,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225497/index.m3u8
CCTV-9 纪录,http://118.144.105.55:91/live/CCTV9hd-5M/live.m3u8
CCTV-9 纪录,http://xyt.186738613.xyz/lngd.php?id=128&Cf.m3u8
CCTV-9 纪录,http://59.44.102.18:8888/newlive/live/hls/11/live.m3u8
CCTV-9 纪录,http://221.210.64.165:2233/hls/16/index.m3u8

CCTV-10 科教,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000026367/1.m3u8
CCTV-10 科教,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000023734/1.m3u8
CCTV-10 科教,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000012827/1.m3u8
CCTV-10 科教,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000016738/1.m3u8
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV-10 科教,http://118.144.105.55:91/live/CCTV10hd-5M/live.m3u8
CCTV-10 科教,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225606/index.m3u8
CCTV-10 科教,http://59.44.102.18:8888/newlive/live/hls/12/live.m3u8
CCTV-10 科教,http://58.48.37.158:1111/tsfile/live/0010_1.m3u8
CCTV-10 科教,http://221.210.64.165:2233/hls/17/index.m3u8

CCTV-11 戏曲,http://118.144.105.55:91/live/CCTV11hd-5M/live.m3u8
CCTV-11 戏曲,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225501/index.m3u8
CCTV-11 戏曲,https://epg.pw/stream/6ba4b8f02bff74ce5171e23abaeba2663203fa82ab49744698d429566f706afe.m3u8
CCTV-11 戏曲,http://59.44.102.18:8888/newlive/live/hls/13/live.m3u8

CCTV-12 社会与法,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/50/index.m3u8?&encrypt=
CCTV-12 社会与法,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/57/index.m3u8?&encrypt=
CCTV-12 社会与法,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?&encrypt=
CCTV-12 社会与法,http://118.144.105.55:91/live/CCTV12hd-5M/live.m3u8
CCTV-12 社会与法,http://59.44.102.18:8888/newlive/live/hls/14/live.m3u8
CCTV-12 社会与法,http://xyt.186738613.xyz/lngd.php?id=131&Cf.m3u8
CCTV-12 社会与法,http://218.13.170.98:9901/tsfile/live/0012_1.m3u8
CCTV-12 社会与法,https://epg.pw/stream/06025da15ba23cad6264166f6216c1cfb7f9bd2e1e759e6eab92ed6fb62f7daa.m3u8

CCTV-13 新闻,http://118.144.105.55:91/live/CCTV13hd-5M/live.m3u8
CCTV-13 新闻,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225510/index.m3u8
CCTV-13 新闻,http://61.138.54.155:2233/hls/20/index.m3u8
CCTV-13 新闻,http://59.44.102.18:8888/newlive/live/hls/15/live.m3u8
CCTV-13 新闻,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8
CCTV-13 新闻,http://61.175.237.198:9901/tsfile/live/0013_1.m3u8
CCTV-13 新闻,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8

CCTV-14 少儿,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/1000/index.m3u8?&encrypt=
CCTV-14 少儿,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225513/index.m3u8
CCTV-14 少儿,http://hlsbkmgsplive.miguvideo.com/migu/kailu/cctv14hd265/55/20200407/index.m3u8?&encrypt=
CCTV-14 少儿,http://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/cctv14hd/3000/index.m3u8?&encrypt=
CCTV-14 少儿,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?&encrypt=
CCTV-14 少儿,https://epg.pw/stream/81b7797c31f3ca9a91e207b707f88027d93cf50d35999fc2e33c24e9bf30d709.m3u8
CCTV-14 少儿,http://118.144.105.55:91/live/CCTV14hd-5M/live.m3u8
CCTV-14 少儿,http://59.44.102.18:8888/newlive/live/hls/16/live.m3u8
CCTV-14 少儿,http://218.13.170.98:9901/tsfile/live/0014_1.m3u8

CCTV-15 音乐,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/57/index.m3u8?&encrypt=
CCTV-15 音乐,http://118.144.105.55:91/live/CCTV15hd-5M/live.m3u8
CCTV-15 音乐,http://59.44.102.18:8888/newlive/live/hls/17/live.m3u8

CCTV-16 奥林匹克,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226095/index.m3u8
CCTV-16 奥林匹克,http://59.44.102.18:8888/newlive/live/hls/18/live.m3u8
CCTV-16 奥林匹克,https://epg.pw/stream/9eeb49b6d1048ea7c05421a7409300f43ed5695e937a78feb1cc9eb1cb4de5b4.m3u8
CCTV-16 奥林匹克,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
CCTV-16 奥林匹克,http://118.144.105.55:91/live/CCTV16hd-8M/live.m3u8
CCTV-16 奥林匹克,http://gmxw.7766.org:808/hls/169/index.m3u8
CCTV-16 奥林匹克,https://cntv.lat/tv/live.php?auth=231110&id=cctv16

CCTV-17 农业农村,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/57/index.m3u8?&encrypt=
CCTV-17 农业农村,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?&encrypt=
CCTV-17 农业农村,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/50/index.m3u8?&encrypt=
CCTV-17 农业农村,http://118.144.105.55:91/live/CCTV17hd-5M/live.m3u8
CCTV-17 农业农村,https://epg.pw/stream/dddefc79612b67b3cf82b2c6e138c410f87628a60ce50a269f6e8dec056c23a8.m3u8
CCTV-17 农业农村,http://xyt.186738613.xyz/lngd.php?id=204&Cf.m3u8
CCTV-17 农业农村,http://116.162.6.192/61.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225608/index.m3u8
CCTV-17 农业农村,http://59.44.102.18:8888/newlive/live/hls/19/live.m3u8
CCTV-17 农业农村,http://159.75.85.63:5678/zb.php?id=douyin
CCTV-17 农业农村,http://gmxw.7766.org:808/hls/35/index.m3u8

